frequency,energy
0.3375562593765628,0.0006605019000058147
0.3417236206034339,0.0006443917930533842
0.3458909818303051,0.0006292037392558663
0.35005834305717626,0.0006142143815842025
0.35422570428404737,0.0005995388516666723
0.35839306551091854,0.0005856820252752382
0.36256042673778965,0.0005721818957498032
0.3667277879646608,0.0005591760477960519
0.37089514919153194,0.0005467782024923485
0.3750625104184031,0.0005347992512430961
0.3792298716452743,0.0005232079126904334
0.3833972328721454,0.0005119610858347515
0.38756459409901656,0.0005010540984770386
0.39173195532588767,0.0004904201515535157
0.39589931655275884,0.0004800479432162064
0.40006667777963,0.00047004191455934826
0.4042340390065011,0.00046039679847578973
0.4084014002333723,0.00045102087338267445
0.4125687614602434,0.00044192321699639274
0.4167361226871146,0.00043309028350641676
0.4209034839139857,0.0004244927183970494
0.42507084514085686,0.00041613668816600004
0.429238206367728,0.000408025072477686
0.43340556759459914,0.0004001609446244589
0.4375729288214703,0.00039257063484776796
0.4417402900483414,0.0003852216238004729
0.4459076512752126,0.00037807643904518
0.4500750125020837,0.00037113456105182426
0.4542423737289549,0.00036439066898598756
0.45840973495582604,0.0003577918140086045
0.46257709618269716,0.0003513437888277955
0.4667444574095683,0.0003450743288543798
0.47091181863643944,0.0003389795783753368
0.4750791798633106,0.0003330247436791566
0.4792465410901817,0.0003272373770838122
0.4834139023170529,0.0003215958795439809
0.48758126354392406,0.0003161052661759522
0.4917486247707952,0.00031076314096842414
0.49591598599766634,0.0003055329760873555
0.5000833472245375,0.00030044348069898703
0.5042507084514086,0.00029549925397405794
0.5084180696782797,0.00029065336411026823
0.512585430905151,0.0002859568089859358
0.5167527921320221,0.00028138664529403056
0.5209201533588932,0.00027690261073194504
0.5250875145857643,0.00027256266927624717
0.5292548758126355,0.0002683284074583403
0.5334222370395066,0.0002641669190495129
0.5375895982663778,0.0002601164613116121
0.541756959493249,0.0002561509437038801
0.5459243207201201,0.00025227227891777673
0.5500916819469912,0.00024849705688196184
0.5542590431738623,0.00024478871910553094
0.5584264044007335,0.00024117467408076772
0.5625937656276047,0.00023764802268359927
0.5667611268544758,0.00023418209413922733
0.570928488081347,0.00023079634237107617
0.5750958493082181,0.00022747313145996816
0.5792632105350892,0.00022422248899965668
0.5834305717619603,0.0002210662720308347
0.5875979329888316,0.00021794194540109598
0.5917652942157027,0.0002148637749501336
0.5959326554425738,0.00021189463800899743
0.600100016669445,0.00020900279086056485
0.6042673778963161,0.00020606371046560373
0.6084347391231872,0.00020347049377370766
0.6126021003500584,0.00020067319988162802
0.6167694615769296,0.00019796912294713532
0.6209368228038007,0.00019534504220115377
0.6251041840306718,0.00019278386704920725
0.629271545257543,0.00019026540899671923
0.6334389064844141,0.00018777458193678254
0.6376062677112853,0.00018534609573003812
0.6417736289381565,0.00018297483647203113
0.6459409901650276,0.00018063124401378078
0.6501083513918987,0.00017833461052586643
0.6542757126187698,0.0001760850171916963
0.658443073845641,0.0001738735151767626
0.6626104350725122,0.000171714202046216
0.6667777962993833,0.0001695851155401764
0.6709451575262545,0.00016749022942335167
0.6751125187531256,0.00016544853846872282
0.6792798799799967,0.00016344881224837876
0.6834472412068678,0.00016148715795041762
0.6876146024337391,0.0001595683609010202
0.6917819636606102,0.00015768541457592808
0.6959493248874813,0.00015583435914362718
0.7001166861143525,0.00015401066439048208
0.7042840473412236,0.000152216417338126
0.7084514085680947,0.00015044848418437816
0.7126187697949659,0.00014871150076405402
0.7167861310218371,0.00014700346558579552
0.7209534922487082,0.00014532521977005607
0.7251208534755793,0.0001436825048478466
0.7292882147024505,0.00014206134202764817
0.7334555759293216,0.0001404614705239115
0.7376229371561928,0.00013889370870300447
0.7417902983830639,0.00013734890029374426
0.7459576596099351,0.00013582837476298651
0.7501250208368062,0.00013434389622068153
0.7542923820636773,0.00013288651450804717
0.7584597432905485,0.00013145523018536726
0.7626271045174197,0.00013005440308735622
0.7667944657442908,0.00012867252576070809
0.7709618269711619,0.00012730817665007108
0.7751291881980331,0.00012596604932579877
0.7792965494249042,0.0001246382926379998
0.7834639106517753,0.00012333179355623262
0.7876312718786466,0.00012204742466708099
0.7917986331055177,0.00012078114051478376
0.7959659943323888,0.0001195357493609333
0.80013335555926,0.00011831044372412728
0.8043007167861311,0.0001171042633827302
0.8084680780130022,0.00011591274997206755
0.8126354392398734,0.0001147397333528043
0.8168028004667446,0.00011358772916369212
0.8209701616936157,0.00011245095915122595
0.8251375229204868,0.00011133729687441795
0.829304884147358,0.00011024580424292647
0.8334722453742291,0.00010916914145516506
0.8376396066011003,0.00010810978960911063
0.8418069678279714,0.00010706764629752966
0.8459743290548426,0.0001060368831175545
0.8501416902817137,0.0001050160293284823
0.8543090515085848,0.00010400780432360956
0.858476412735456,0.00010301285107420339
0.8626437739623272,0.00010202863077321372
0.8668111351891983,0.00010105961135635315
0.8709784964160694,0.00010010637951035427
0.8751458576429406,9.91630287042467e-05
0.8793132188698117,9.823063106792456e-05
0.8834805800966828,9.731247465312248e-05
0.8876479413235541,9.640449396636432e-05
0.8918153025504252,9.551271611007795e-05
0.8959826637772963,9.46362880783771e-05
0.9001500250041674,9.377240500319711e-05
0.9043173862310386,9.292896451676466e-05
0.9084847474579097,9.209834904847153e-05
0.9126521086847809,9.127551290070099e-05
0.9168194699116521,9.046778767520841e-05
0.9209868311385232,8.966567482236075e-05
0.9251541923653943,8.887191147579069e-05
0.9293215535922654,8.809135452317405e-05
0.9334889148191367,8.731706525356545e-05
0.9376562760460078,8.655382514957234e-05
0.9418236372728789,8.580372859678911e-05
0.9459909984997501,8.505975206755294e-05
0.9501583597266212,8.43264660260133e-05
0.9543257209534923,8.360342366486687e-05
0.9584930821803634,8.288695629068602e-05
0.9626604434072347,8.217836029197521e-05
0.9668278046341058,8.148202359028783e-05
0.9709951658609769,8.079199515037896e-05
0.9751625270878481,8.011259866991874e-05
0.9793298883147192,7.944605948125264e-05
0.9834972495415903,7.878575911100363e-05
0.9876646107684616,7.813552292690677e-05
0.9918319719953327,7.749473367549033e-05
0.9959993332222038,7.685613518103805e-05
1.000166694449075,7.622769448786605e-05
1.0043340556759461,7.56055393369608e-05
1.0085014169028172,7.498655137410875e-05
1.0126687781296884,7.438132723279951e-05
1.0168361393565595,7.378152186007752e-05
1.0210035005834306,7.318784228039763e-05
1.025170861810302,7.260662262231037e-05
1.029338223037173,7.20249270937101e-05
1.0335055842640442,7.145381821786955e-05
1.0376729454909153,7.089074910166276e-05
1.0418403067177864,7.032858188023485e-05
1.0460076679446575,6.977965021672538e-05
1.0501750291715286,6.923754442028458e-05
1.0543423903984,6.870055991142e-05
1.058509751625271,6.817451749199282e-05
1.0626771128521422,6.764981142178892e-05
1.0668444740790133,6.713146118767458e-05
1.0710118353058844,6.661986405319024e-05
1.0751791965327555,6.610834690948485e-05
1.0793465577596266,6.560482147739409e-05
1.083513918986498,6.510739162480531e-05
1.087681280213369,6.461435055524247e-05
1.0918486414402402,6.412919042253333e-05
1.0960160026671113,6.364886373052503e-05
1.1001833638939824,6.317523796953057e-05
1.1043507251208535,6.270675846920788e-05
1.1085180863477246,6.224186125994885e-05
1.112685447574596,6.178184588583842e-05
1.116852808801467,6.132570164065072e-05
1.1210201700283382,6.087516733871623e-05
1.1251875312552093,6.0432456895901206e-05
1.1293548924820804,5.9992946385751346e-05
1.1335222537089515,5.95597580660861e-05
1.1376896149358227,5.913571735462382e-05
1.141856976162694,5.871478753726326e-05
1.146024337389565,5.829633809689978e-05
1.1501916986164362,5.7884138545287917e-05
1.1543590598433073,5.747434646831162e-05
1.1585264210701784,5.7067091724553274e-05
1.1626937822970496,5.666484848269748e-05
1.1668611435239207,5.626742788430781e-05
1.171028504750792,5.5873388547209074e-05
1.1751958659776631,5.54843918279134e-05
1.1793632272045342,5.510057615117664e-05
1.1835305884314054,5.471928766570375e-05
1.1876979496582765,5.434116369081512e-05
1.1918653108851476,5.396778103156964e-05
1.1960326721120187,5.359817701899269e-05
1.20020003333889,5.323147749957215e-05
1.2043673945657611,5.286923165144274e-05
1.2085347557926323,5.251379465498308e-05
1.2127021170195034,5.2157900343565106e-05
1.2168694782463745,5.18085715070082e-05
1.2210368394732456,5.1463295464887025e-05
1.2252042007001167,5.111870736738435e-05
1.229371561926988,5.0776106890572555e-05
1.2335389231538592,5.0438123843469036e-05
1.2377062843807303,5.010302252242224e-05
1.2418736456076014,4.9772200464821755e-05
1.2460410068344725,4.944646387534117e-05
1.2502083680613436,4.912454875076554e-05
1.254375729288215,4.880504121168258e-05
1.258543090515086,4.848691385588119e-05
1.2627104517419572,4.8172050614591266e-05
1.2668778129688283,4.7859678968087574e-05
1.2710451741956994,4.754884679010921e-05
1.2752125354225705,4.724336509874427e-05
1.2793798966494416,4.694301256158678e-05
1.283547257876313,4.664504842166592e-05
1.287714619103184,4.635152605360395e-05
1.2918819803300552,4.6060530621705133e-05
1.2960493415569263,4.5769460241975995e-05
1.3002167027837974,4.548136893532944e-05
1.3043840640106685,4.519555436091734e-05
1.3085514252375396,4.491091527376015e-05
1.312718786464411,4.462990114991903e-05
1.316886147691282,4.435256776050214e-05
1.3210535089181532,4.407735817890666e-05
1.3252208701450243,4.380385601611636e-05
1.3293882313718954,4.3532804858254286e-05
1.3335555925987665,4.3265601642699785e-05
1.3377229538256377,4.299976374042168e-05
1.341890315052509,4.273641927850564e-05
1.34605767627938,4.247783198342301e-05
1.3502250375062512,4.222161389499921e-05
1.3543923987331223,4.196781178783729e-05
1.3585597599599935,4.171653850257329e-05
1.3627271211868646,4.1466214533820686e-05
1.3668944824137357,4.121761621367177e-05
1.371061843640607,4.097150630089599e-05
1.3752292048674781,4.072741171205671e-05
1.3793965660943492,4.048487595208598e-05
1.3835639273212204,4.024506752885145e-05
1.3877312885480915,4.000862782250787e-05
1.3918986497749626,3.9773391287659765e-05
1.3960660110018337,3.954019137501413e-05
1.400233372228705,3.9309311274861056e-05
1.4044007334555761,3.908017748499115e-05
1.4085680946824473,3.8852985632181754e-05
1.4127354559093184,3.862759156169313e-05
1.4169028171361895,3.840471547784164e-05
1.4210701783630606,3.818416269022433e-05
1.4252375395899317,3.796518956007481e-05
1.429404900816803,3.7748693348905916e-05
1.4335722620436742,3.7533552744454836e-05
1.4377396232705453,3.732046603648777e-05
1.4419069844974164,3.710964792637051e-05
1.4460743457242875,3.689974394689219e-05
1.4502417069511586,3.669191223890666e-05
1.4544090681780297,3.648594018925996e-05
1.458576429404901,3.6280765706335704e-05
1.4627437906317722,3.607794600269185e-05
1.4669111518586433,3.587530945381897e-05
1.4710785130855144,3.567397832558502e-05
1.4752458743123855,3.54756820217951e-05
1.4794132355392566,3.52781508074263e-05
1.4835805967661277,3.508310866803635e-05
1.487747957992999,3.489063606103814e-05
1.4919153192198702,3.469925530455487e-05
1.4960826804467413,3.451066953351637e-05
1.5002500416736124,3.432336176099523e-05
1.5044174029004835,3.413671074652681e-05
1.5085847641273546,3.3952231700725984e-05
1.5127521253542258,3.3768242574718185e-05
1.516919486581097,3.3585958344719206e-05
1.5210868478079682,3.3406071781606854e-05
1.5252542090348393,3.32263548230784e-05
1.5294215702617104,3.30488884155958e-05
1.5335889314885816,3.287380629301648e-05
1.5377562927154527,3.2698516483468486e-05
1.5419236539423238,3.2525025476456954e-05
1.5460910151691951,3.2353793302226664e-05
1.5502583763960662,3.2182695741794476e-05
1.5544257376229373,3.2013654760432376e-05
1.5585930988498085,3.1846387377423405e-05
1.5627604600766796,3.1679892288760524e-05
1.5669278213035507,3.151488161972002e-05
1.5710951825304218,3.1351492406905125e-05
1.5752625437572931,3.1189140720442686e-05
1.5794299049841642,3.102764481893773e-05
1.5835972662110354,3.0867557819760246e-05
1.5877646274379065,3.070949727765025e-05
1.5919319886647776,3.055191344087637e-05
1.5960993498916487,3.0395110538672494e-05
1.60026671111852,3.0240156972511058e-05
1.6044340723453911,3.0086055441497787e-05
1.6086014335722623,2.993245271283282e-05
1.6127687947991334,2.9780709970024248e-05
1.6169361560260045,2.962973214759895e-05
1.6211035172528756,2.9479720094472258e-05
1.6252708784797467,2.9331822846223e-05
1.629438239706618,2.918507103042944e-05
1.6336056009334892,2.903902904637566e-05
1.6377729621603603,2.8894357091098673e-05
1.6419403233872314,2.8751110590677335e-05
1.6461076846141025,2.860868164854056e-05
1.6502750458409736,2.8466788686126144e-05
1.6544424070678447,2.8326198964077825e-05
1.658609768294716,2.818672140765603e-05
1.6627771295215872,2.804797651973592e-05
1.6669444907484583,2.7910364799519713e-05
1.6711118519753294,2.7774047864441342e-05
1.6752792132022005,2.763871518362345e-05
1.6794465744290716,2.7504329492957342e-05
1.6836139356559428,2.7371150776373648e-05
1.687781296882814,2.723885252857697e-05
1.6919486581096852,2.7107518528770617e-05
1.6961160193365563,2.697759771516375e-05
1.7002833805634274,2.68482143532182e-05
1.7044507417902985,2.671947401557724e-05
1.7086181030171697,2.659201281010194e-05
1.7127854642440408,2.6465311434659797e-05
1.716952825470912,2.6338913121860626e-05
1.7211201866977832,2.6213619218895575e-05
1.7252875479246543,2.6089274713933903e-05
1.7294549091515254,2.596570663442487e-05
1.7336222703783966,2.5843524722131634e-05
1.7377896316052677,2.5722013738026157e-05
1.7419569928321388,2.560121230265411e-05
1.7461243540590101,2.548173599338158e-05
1.7502917152858812,2.5362964182900698e-05
1.7544590765127523,2.524493401040444e-05
1.7586264377396235,2.512771417215442e-05
1.7627937989664946,2.5011232365151014e-05
1.7669611601933657,2.4895890281215863e-05
1.7711285214202368,2.478134593787793e-05
1.7752958826471081,2.466752222953678e-05
1.7794632438739793,2.455468254498118e-05
1.7836306051008504,2.444246439342115e-05
1.7877979663277215,2.4330848101103742e-05
1.7919653275545926,2.422011758546962e-05
1.7961326887814637,2.4110070533721968e-05
1.8003000500083348,2.4000530286677292e-05
1.8044674112352062,2.3891929439527602e-05
1.8086347724620773,2.3784531560245542e-05
1.8128021336889484,2.36776337707152e-05
1.8169694949158195,2.3571341549306112e-05
1.8211368561426906,2.346624980777461e-05
1.8253042173695617,2.3361480060844276e-05
1.8294715785964328,2.3257387408449485e-05
1.8336389398233042,2.3154031311074914e-05
1.8378063010501753,2.3051547320982434e-05
1.8419736622770464,2.2949794157823836e-05
1.8461410235039175,2.2848310875621122e-05
1.8503083847307886,2.274791824520962e-05
1.8544757459576597,2.264838788149638e-05
1.8586431071845309,2.254877348833224e-05
1.8628104684114022,2.2450296772184342e-05
1.8669778296382733,2.2352116039038244e-05
1.8711451908651444,2.225415416127792e-05
1.8753125520920155,2.215761245629907e-05
1.8794799133188866,2.2061311792065342e-05
1.8836472745457578,2.196566214636601e-05
1.8878146357726289,2.1871064831274092e-05
1.8919819969995002,2.17770715999357e-05
1.8961493582263713,2.1683884556422455e-05
1.9003167194532424,2.1590967727704708e-05
1.9044840806801135,2.1498765101975068e-05
1.9086514419069847,2.140738052938893e-05
1.9128188031338558,2.1316031332387664e-05
1.9169861643607269,2.122543580124007e-05
1.9211535255875982,2.1135848216282023e-05
1.9253208868144693,2.1046423998057704e-05
1.9294882480413404,2.0957634965595913e-05
1.9336556092682116,2.086966783239744e-05
1.9378229704950827,2.078192485299434e-05
1.9419903317219538,2.0694805314139788e-05
1.946157692948825,2.0608241661377097e-05
1.9503250541756962,2.0522114129302554e-05
1.9544924154025674,2.0436697755721547e-05
1.9586597766294385,2.0352205114579565e-05
1.9628271378563096,2.0268133148825563e-05
1.9669944990831807,2.0184531600766755e-05
1.9711618603100518,2.0101749661559303e-05
1.9753292215369231,2.001916484911873e-05
1.9794965827637943,1.993699582681599e-05
1.9836639439906654,1.9855281031106246e-05
1.9878313052175365,1.9774088580271814e-05
1.9919986664444076,1.969347650957482e-05
1.9961660276712787,1.961313836052644e-05
2.00033338889815,1.9533562084645288e-05
2.004500750125021,1.9454593885277023e-05
2.0086681113518923,1.937575655364829e-05
2.012835472578763,1.9297545752925096e-05
2.0170028338056345,1.9219719397483445e-05
2.021170195032506,1.9142337981860378e-05
2.0253375562593767,1.9065662265486067e-05
2.029504917486248,1.898931015973215e-05
2.033672278713119,1.8913508817066036e-05
2.0378396399399903,1.8838342775823454e-05
2.042007001166861,1.8763465095505606e-05
2.0461743623937325,1.868916507208853e-05
2.050341723620604,1.8615257385090753e-05
2.0545090848474747,1.854178687924352e-05
2.058676446074346,1.8468661112956348e-05
2.062843807301217,1.8395789527462186e-05
2.0670111685280883,1.832364806527171e-05
2.071178529754959,1.825167120460752e-05
2.0753458909818305,1.8179980077267634e-05
2.079513252208702,1.8109007776875686e-05
2.0836806134355728,1.8038423181679578e-05
2.087847974662444,1.7968127186056898e-05
2.092015335889315,1.7898475261541283e-05
2.0961826971161863,1.782922035080337e-05
2.100350058343057,1.776028502236344e-05
2.1045174195699285,1.7691970162599393e-05
2.1086847807968,1.762403141896278e-05
2.1128521420236708,1.7556468670428712e-05
2.117019503250542,1.748944473622079e-05
2.121186864477413,1.7422621743652013e-05
2.1253542257042843,1.735629760244192e-05
2.1295215869311552,1.729013820590285e-05
2.1336889481580266,1.7224092460834836e-05
2.137856309384898,1.7158598389238432e-05
2.142023670611769,1.7093275950269048e-05
2.14619103183864,1.702841012752705e-05
2.150358393065511,1.6964303317806194e-05
2.1545257542923824,1.690055146081755e-05
2.1586931155192532,1.6837248777038085e-05
2.1628604767461246,1.677431897827124e-05
2.167027837972996,1.671171863203747e-05
2.171195199199867,1.6649369340067593e-05
2.175362560426738,1.6587115723495862e-05
2.179529921653609,1.6525516203037152e-05
2.1836972828804804,1.6464253938844616e-05
2.1878646441073513,1.64032585342788e-05
2.1920320053342226,1.6342924084805045e-05
2.196199366561094,1.628288025953038e-05
2.200366727787965,1.6222859023678343e-05
2.204534089014836,1.6163116959246586e-05
2.208701450241707,1.6103767083841943e-05
2.2128688114685784,1.6044570380820037e-05
2.2170361726954493,1.5985687957851995e-05
2.2212035339223206,1.5927358055033504e-05
2.225370895149192,1.5869450151017404e-05
2.229538256376063,1.5811897748180887e-05
2.233705617602934,1.5754688558216658e-05
2.237872978829805,1.5697762889193745e-05
2.2420403400566764,1.5640998142422694e-05
2.2462077012835473,1.558459115928043e-05
2.2503750625104186,1.5528552238815113e-05
2.25454242373729,1.5472900367572023e-05
2.258709784964161,1.5417629353110403e-05
2.262877146191032,1.536275412278882e-05
2.267044507417903,1.530818488939649e-05
2.2712118686447744,1.5253673524663496e-05
2.2753792298716453,1.519946724899059e-05
2.2795465910985167,1.5145533839894827e-05
2.283713952325388,1.5091592521732467e-05
2.287881313552259,1.5038172671597309e-05
2.29204867477913,1.4985102637990112e-05
2.296216036006001,1.4932133013044757e-05
2.3003833972328724,1.4879743483751787e-05
2.3045507584597433,1.4827637033387856e-05
2.3087181196866147,1.477565342365451e-05
2.312885480913486,1.4723996773469336e-05
2.317052842140357,1.4672831558984383e-05
2.3212202033672282,1.462178700232916e-05
2.325387564594099,1.457099082450482e-05
2.3295549258209705,1.4520591287621802e-05
2.3337222870478413,1.4470406689809715e-05
2.3378896482747127,1.4420484429960602e-05
2.342057009501584,1.4370813560522605e-05
2.346224370728455,1.432147740590003e-05
2.3503917319553262,1.4272348845927568e-05
2.354559093182197,1.4223416050284328e-05
2.3587264544090685,1.4174814886581687e-05
2.3628938156359394,1.412631343416541e-05
2.3670611768628107,1.4077985520807366e-05
2.371228538089682,1.4030111700594974e-05
2.375395899316553,1.3982453694517049e-05
2.3795632605434243,1.3934946007440183e-05
2.383730621770295,1.3887900423609301e-05
2.3878979829971665,1.3841261762656932e-05
2.3920653442240374,1.3794726273587886e-05
2.3962327054509087,1.3748368417650184e-05
2.40040006667778,1.370229462468687e-05
2.404567427904651,1.3656532847729276e-05
2.4087347891315223,1.3610859866476424e-05
2.412902150358393,1.3565312704513084e-05
2.4170695115852645,1.352015066609056e-05
2.4212368728121354,1.3474905497760948e-05
2.4254042340390067,1.3430127123284877e-05
2.429571595265878,1.3385544772784409e-05
2.433738956492749,1.3341099058621808e-05
2.4379063177196203,1.3296929335979715e-05
2.442073678946491,1.3253168924544976e-05
2.4462410401733625,1.3209569360574468e-05
2.4504084014002334,1.3166236547972176e-05
2.4545757626271048,1.3123176494092978e-05
2.458743123853976,1.3080303132098705e-05
2.462910485080847,1.3037706706215506e-05
2.4670778463077183,1.2995147122020479e-05
2.471245207534589,1.2952743899652875e-05
2.4754125687614605,1.2910768568267976e-05
2.4795799299883314,1.2868815435578306e-05
2.4837472912152028,1.2827051177704059e-05
2.487914652442074,1.2785708163971408e-05
2.492082013668945,1.274446027810943e-05
2.4962493748958163,1.2703355366897106e-05
2.5004167361226872,1.2662501715773897e-05
2.5045840973495586,1.2621901781670298e-05
2.50875145857643,1.2581424562691507e-05
2.512918819803301,1.2541194702283932e-05
2.517086181030172,1.2501263230264008e-05
2.521253542257043,1.2461455385694338e-05
2.5254209034839143,1.2421833427646661e-05
2.5295882647107852,1.2382527537260145e-05
2.5337556259376566,1.2343288154036467e-05
2.537922987164528,1.2304143313465637e-05
2.542090348391399,1.2265351524600985e-05
2.54625770961827,1.2226821125486463e-05
2.550425070845141,1.2188307608967182e-05
2.5545924320720124,1.2149974665550398e-05
2.5587597932988833,1.2111917473204837e-05
2.5629271545257546,1.2073903147061253e-05
2.567094515752626,1.203605651970688e-05
2.571261876979497,1.1998452832737177e-05
2.575429238206368,1.1961000151700763e-05
2.579596599433239,1.192377148421467e-05
2.5837639606601104,1.1886767110343857e-05
2.5879313218869813,1.1849848978451033e-05
2.5920986831138526,1.1813059414313567e-05
2.596266044340724,1.1776572948265877e-05
2.600433405567595,1.1740243292602482e-05
2.604600766794466,1.1704012278533369e-05
2.608768128021337,1.1668101437103907e-05
2.6129354892482084,1.1632399967453973e-05
2.6171028504750793,1.1596749445512553e-05
2.6212702117019506,1.1561229135011793e-05
2.625437572928822,1.1525920314298926e-05
2.629604934155693,1.1490714106958853e-05
2.633772295382564,1.1455739380139938e-05
2.637939656609435,1.1421020533476352e-05
2.6421070178363064,1.1386453216119074e-05
2.6462743790631773,1.1352008989999707e-05
2.6504417402900486,1.1317822641874436e-05
2.65460910151692,1.1283707621339564e-05
2.658776462743791,1.1249587453309834e-05
2.662943823970662,1.1215725424956516e-05
2.667111185197533,1.1182031358502232e-05
2.6712785464244044,1.114850139169087e-05
2.6754459076512753,1.1115183957564653e-05
2.6796132688781467,1.1082036195856154e-05
2.683780630105018,1.1049036492081257e-05
2.687947991331889,1.1016115783513939e-05
2.69211535255876,1.0983406097356771e-05
2.696282713785631,1.0950695175917144e-05
2.7004500750125024,1.0918182956489712e-05
2.7046174362393733,1.0885991699566043e-05
2.7087847974662447,1.0853843306859381e-05
2.712952158693116,1.0821903186245285e-05
2.717119519919987,1.0790091503252819e-05
2.7212868811468582,1.0758373958239764e-05
2.725454242373729,1.0726800982182186e-05
2.7296216036006005,1.0695159920947787e-05
2.7337889648274714,1.0663816816656653e-05
2.7379563260543427,1.0632673588722156e-05
2.742123687281214,1.0601667669427162e-05
2.746291048508085,1.0570949272264206e-05
2.7504584097349563,1.0540293731307822e-05
2.754625770961827,1.050979606708741e-05
2.7587931321886985,1.0479468662761313e-05
2.7629604934155694,1.044908102118498e-05
2.7671278546424407,1.041888850289241e-05
2.771295215869312,1.0388932393814668e-05
2.775462577096183,1.0359059733267512e-05
2.7796299383230543,1.0329495506851645e-05
2.783797299549925,1.03000198564433e-05
2.7879646607767965,1.0270561689504663e-05
2.7921320220036674,1.0241335253581079e-05
2.7962993832305387,1.0211956173694366e-05
2.80046674445741,1.0182761551063605e-05
2.804634105684281,1.0153748520457738e-05
2.8088014669111523,1.0124788906342276e-05
2.812968828138023,1.009617640856562e-05
2.8171361893648945,1.0067562840298486e-05
2.8213035505917654,1.0039232638071098e-05
2.8254709118186367,1.0011017060023768e-05
2.829638273045508,9.982733242785886e-06
2.833805634272379,9.95478853963496e-06
2.8379729954992503,9.926840871333278e-06
2.842140356726121,9.898976069398318e-06
2.8463077179529925,9.871445047005202e-06
2.8504750791798634,9.843934713167142e-06
2.8546424404067348,9.816437118505645e-06
2.858809801633606,9.789205627207882e-06
2.862977162860477,9.762033730131268e-06
2.8671445240873483,9.734883965425513e-06
2.871311885314219,9.707849143672557e-06
2.8754792465410905,9.680954699238048e-06
2.8796466077679614,9.65416566011446e-06
2.8838139689948328,9.627451339625246e-06
2.887981330221704,9.601026296334264e-06
2.892148691448575,9.57470256601538e-06
2.8963160526754463,9.548338190442866e-06
2.9004834139023172,9.522364572601254e-06
2.9046507751291886,9.496467631772268e-06
2.9088181363560595,9.470425051946095e-06
2.912985497582931,9.444648542834333e-06
2.917152858809802,9.4190053653475e-06
2.921320220036673,9.393331888619128e-06
2.9254875812635444,9.36777786725527e-06
2.9296549424904152,9.342431773138796e-06
2.9338223037172866,9.317208215925222e-06
2.9379896649441575,9.291948662677847e-06
2.942157026171029,9.26698373958519e-06
2.9463243873979,9.242132298262344e-06
